twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,mentioned_authors,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
9.33E+17,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,FaithfulnessJSA,Nairobi,male,#mamambogamoment,0,641,@essyokenyuri,#MamaMbogaMoment,641,575,2376,0
1.50E+18,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,LareOloibon,Nairobi,male,"#babanamama, #mamambogamoment, #bottomupmuranga",0,142,,#MamaMbogaMoment,142,149,3962,0
1897373484,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,Nairobi,individual,DrWanyeeSK,Nairobi,unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.8,1773,@marthakarua,#MamaMbogaMoment,1773,1249,9254,984
1.20E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,HonBob4MPBUTULA,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",0,626,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,626,732,5078,0
9.53E+17,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,Mwaistanley2,Nairobi,male,"#babanamama, #mamambogamoment, #bottomupmuranga",0,661,,#MamaMbogaMoment,661,1026,13233,0
81837812,RT @foot_solder Central Kenya is going back to the owners. The iron lady is no joke. Mama Martha is coming to save his children from the Two wolve. Fake Hustler from Sugoi & Rigathi. The mastermind of Kiambaa church. Kibicho must deal with this characters. Kenyatta Kiambu #MamaMbogaMoment,RT @foot_solder Central Kenya is going back to the owners. The iron lady is no joke. Mama Martha is coming to save his children from the Two wolve. Fake Hustler from Sugoi & Rigathi. The mastermind of Kiambaa church. Kibicho must deal with this characters. Kenyatta Kiambu #MamaMbogaMoment,neutral,Nairobi,individual,sampao_p,Nairobi,male,#mamambogamoment,10,3694,,#MamaMbogaMoment,3694,3461,49947,2358
1.22E+18,RT @RealHezena They are lying to you that it's a #MamaMbogaMoment while all of them are looters and have graft cases. Let's All support #BabaNaMama #Inawezekana https://t.co/J6hMG7Feux,RT @RealHezena They are lying to you that it's a #MamaMbogaMoment while all of them are looters and have graft cases. Let's All support #BabaNaMama #Inawezekana https://t.co/J6hMG7Feux,neutral,Rift Valley,individual,cabs_maxi,Naivasha,female,"#mamambogamoment, #babanamama, #inawezekana",0,368,,#MamaMbogaMoment,368,262,38095,0
1.26E+18,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,AchariJoseph,Nairobi,unknown,"#babanamama, #mamambogamoment, #bottomupmuranga",0,56,,#MamaMbogaMoment,56,415,132,0
152181438,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,neutral,Nairobi,individual,EPLNewsSoccer,Nairobi,unknown,"#gachagua, #mamambogamoment",29.7,8085,,#MamaMbogaMoment,8085,2964,378551,4303
1.20E+18,"RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc","RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc",negative,Nairobi,individual,HonBob4MPBUTULA,Nairobi,male,#mamambogamoment,0,626,,#MamaMbogaMoment,626,732,5029,0
1248937236,"RT @HNTVke In the Hustler Nation the makanga, wheelbarrow, mkokoteni, mama mboga & bodaboda guys are at the centre of our CONVERSATION. \n#MamaMbogaMoment Hustler Moment https://t.co/kIA1STIyTF","RT @HNTVke In the Hustler Nation the makanga, wheelbarrow, mkokoteni, mama mboga & bodaboda guys are at the centre of our CONVERSATION.  #MamaMbogaMoment Hustler Moment https://t.co/kIA1STIyTF",neutral,Nairobi,individual,kimarumainah,Nairobi,unknown,#mamambogamoment,0,76,,#MamaMbogaMoment,76,299,723,0
1.23E+18,"RT @ShikoEssie2 People change, you can only lent a kikuyu but you can't buy them. #MamaMbogaMoment\nDp Ruto Gachagua Martha Karua https://t.co/GzTtS7SgCE","RT @ShikoEssie2 People change, you can only lent a kikuyu but you can't buy them. #MamaMbogaMoment Dp Ruto Gachagua Martha Karua https://t.co/GzTtS7SgCE",neutral,Nairobi,individual,MainaKimondo1,Nairobi,unknown,#mamambogamoment,6.4,3079,@shikoessie2,#MamaMbogaMoment,3079,3618,44789,1982
1.43E+18,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,Dynasty045,Nairobi,unknown,#mamambogamoment,3.7,2283,@essyokenyuri,#MamaMbogaMoment,2283,49,21859,1416
7.59E+17,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,dnjugunag,Nairobi,male,"#babanamama, #mamambogamoment, #bottomupmuranga",0,1628,,#MamaMbogaMoment,1628,1943,1111,847
635619522,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,TonyMuliro,Nairobi,male,"#babanamama, #mamambogamoment, #bottomupmuranga",0,163,,#MamaMbogaMoment,163,348,127,0
1248937236,RT @SoCrazy_254 @UDAKenya We shall make a transformative nation through Rutos government\n#MamaMbogaMoment\nHustlers Moment https://t.co/5GElWjpq3T,RT @SoCrazy_254 @UDAKenya We shall make a transformative nation through Rutos government #MamaMbogaMoment Hustlers Moment https://t.co/5GElWjpq3T,neutral,Nairobi,individual,kimarumainah,Nairobi,unknown,#mamambogamoment,0,76,"@socrazy_254, @udakenya",#MamaMbogaMoment,76,299,720,0
2267336859,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,neutral,Nairobi,individual,NgeiywoMartin,Nairobi,unknown,"#bottomupmuranga, #mamambogamoment",0,419,@oleitumbi,#MamaMbogaMoment,419,473,19105,0
1248937236,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nairobi,individual,kimarumainah,Nairobi,unknown,#mamambogamoment,0,76,,#MamaMbogaMoment,76,299,718,0
1248937236,RT @Joe_munene1 History is about to be written. \nA vote for Kenya kwanza is a vote for transformative leadership. \n#MamaMbogaMoment https://t.co/1OFDYABI6i,RT @Joe_munene1 History is about to be written. A vote for Kenya kwanza is a vote for transformative leadership. #MamaMbogaMoment https://t.co/1OFDYABI6i,neutral,Nairobi,individual,kimarumainah,Nairobi,unknown,#mamambogamoment,0,76,@joe_munene1,#MamaMbogaMoment,76,299,717,0
1.41E+18,RT @Mudaki2Dickson Excellent quality and design – check 👍\nCute colors – check 👍\nComfortability – check 👍\nAmazing Discounts – triple check 👐\nQuality baby stuff only at https://t.co/74svLHrgHb #MasculinitySaturday #MamaMbogaMoment https://t.co/vx09BFX2jV,RT @Mudaki2Dickson Excellent quality and design – check 👍 Cute colors – check 👍 Comfortability – check 👍 Amazing Discounts – triple check 👐 Quality baby stuff only at https://t.co/74svLHrgHb #MasculinitySaturday #MamaMbogaMoment https://t.co/vx09BFX2jV,neutral,Nairobi,organisational,keonlinebiz,Nairobi,,"#masculinitysaturday, #mamambogamoment",0,105,,#MamaMbogaMoment,105,74,430,0
1.38E+18,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Nairobi,organisational,F_M_Networks,Nairobi,,"#mamambogamoment, #gachagua",0,944,@f_m_networks,"Paybill, Buy Airtime, #MamaMbogaMoment",944,2,4143,69
7.03E+17,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,juliusngugi360,Nairobi,male,#mamambogamoment,0,167,@essyokenyuri,#MamaMbogaMoment,167,173,3158,0
7.03E+17,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Nairobi,individual,juliusngugi360,Nairobi,male,"#mamambogamoment, #bottomup",0,167,@williamsruto,#MamaMbogaMoment,167,173,3157,0
7.62E+17,RT @foot_solder Central Kenya is going back to the owners. The iron lady is no joke. Mama Martha is coming to save his children from the Two wolve. Fake Hustler from Sugoi & Rigathi. The mastermind of Kiambaa church. Kibicho must deal with this characters. Kenyatta Kiambu #MamaMbogaMoment,RT @foot_solder Central Kenya is going back to the owners. The iron lady is no joke. Mama Martha is coming to save his children from the Two wolve. Fake Hustler from Sugoi & Rigathi. The mastermind of Kiambaa church. Kibicho must deal with this characters. Kenyatta Kiambu #MamaMbogaMoment,neutral,Nairobi,individual,Bruno_Kens,Nairobi,unknown,#mamambogamoment,31.6,9837,,#MamaMbogaMoment,9837,10145,11595,4885
37867438,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,neutral,Nairobi,individual,lastbone,Nairobi,male,"#gachagua, #mamambogamoment",28.1,7028,,#MamaMbogaMoment,7028,6272,27856,3912
1.16E+18,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Rift Valley,individual,labattlabatt,Eldoret,unknown,"#babanamama, #mamambogamoment, #bottomupmuranga",0,297,,#MamaMbogaMoment,297,281,4605,0
1.28E+18,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Nairobi,individual,UNCLECOMMANDO,Nairobi,unknown,"#babanamama, #mamambogamoment, #bottomupmuranga",0,539,,#MamaMbogaMoment,539,1295,5934,0
9.55E+17,RT @iankebenei This is the right moment to show deep state that Mama mboga life matters. #MamaMbogaMoment,RT @iankebenei This is the right moment to show deep state that Mama mboga life matters. #MamaMbogaMoment,neutral,Nairobi,individual,allenvitalic,Nairobi,unknown,#mamambogamoment,0,747,@iankebenei,#MamaMbogaMoment,747,1048,4269,0
957189913,"RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga","RT @NyoroNdindi Karua is an atheist & antichrist , Mganga obviously the same; they hate God, hate the church, including mama Ida., #BabaNaMama. But Ruto & his deputy are God fearing men married to prayerful strong women, #MamaMbogaMoment . We are African & Africa is business #BottomUpMuranga",negative,Rift Valley,individual,Its_Rickers_KE,Nakuru,unknown,"#babanamama, #mamambogamoment, #bottomupmuranga",0,186,,#MamaMbogaMoment,186,686,630,0
